"","ind.code","year","variable","value","ind.name","Industry"
"172","16",2003,"GVA in millions CHF",3066.47781353259,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2003
Value: 3066.48 million CHF"
"173","16",2004,"GVA in millions CHF",3185.0974876018,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2004
Value: 3185.1 million CHF"
"174","16",2005,"GVA in millions CHF",3308.81537885018,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2005
Value: 3308.82 million CHF"
"175","16",2006,"GVA in millions CHF",3456.5173459875,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2006
Value: 3456.52 million CHF"
"176","16",2007,"GVA in millions CHF",3745.58976728733,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2007
Value: 3745.59 million CHF"
"177","16",2008,"GVA in millions CHF",3791.69213271491,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2008
Value: 3791.69 million CHF"
"178","16",2009,"GVA in millions CHF",3696.82423126105,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2009
Value: 3696.82 million CHF"
"179","16",2010,"GVA in millions CHF",3708.96297119425,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2010
Value: 3708.96 million CHF"
"180","16",2011,"GVA in millions CHF",3773.36717810236,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2011
Value: 3773.37 million CHF"
"181","16",2012,"GVA in millions CHF",3582.16594137617,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2012
Value: 3582.17 million CHF"
"182","16",2013,"GVA in millions CHF",3604.64134169689,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2013
Value: 3604.64 million CHF"
"183","16",2014,"GVA in millions CHF",3639.8994578487,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2014
Value: 3639.9 million CHF"
"184","16",2015,"GVA in millions CHF",3585.58947329364,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: GVA in millions CHF
Year: 2015
Value: 3585.59 million CHF"
"185","16",1997,"Share in GDP",0.702765167356432,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 1997
Value: 0.7%"
"186","16",1998,"Share in GDP",0.659739172886527,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 1998
Value: 0.66%"
"187","16",1999,"Share in GDP",0.653117495482446,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 1999
Value: 0.65%"
"188","16",2000,"Share in GDP",0.623623232192244,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2000
Value: 0.62%"
"189","16",2001,"Share in GDP",0.633716206694147,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2001
Value: 0.63%"
"190","16",2002,"Share in GDP",0.651244658035755,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2002
Value: 0.65%"
"191","16",2003,"Share in GDP",0.651322966178855,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2003
Value: 0.65%"
"192","16",2004,"Share in GDP",0.656530673956004,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2004
Value: 0.66%"
"193","16",2005,"Share in GDP",0.656145370452363,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2005
Value: 0.66%"
"194","16",2006,"Share in GDP",0.645364243358654,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2006
Value: 0.65%"
"195","16",2007,"Share in GDP",0.656989522321807,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2007
Value: 0.66%"
"196","16",2008,"Share in GDP",0.637286884094389,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2008
Value: 0.64%"
"197","16",2009,"Share in GDP",0.630692807263969,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2009
Value: 0.63%"
"198","16",2010,"Share in GDP",0.611209238065619,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2010
Value: 0.61%"
"199","16",2011,"Share in GDP",0.609720123426567,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2011
Value: 0.61%"
"200","16",2016,"Share in GDP",0.526492084112738,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2016
Value: 0.53%"
"201","16",2017,"Share in GDP",0.521201820109915,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2017
Value: 0.52%"
"202","16",2018,"Share in GDP",0.523539044775488,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2018
Value: 0.52%"
"203","16",2019,"Share in GDP",0.526522146613276,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2019
Value: 0.53%"
"204","16",2012,"Share in GDP",0.570494640298296,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2012
Value: 0.57%"
"205","16",2013,"Share in GDP",0.563764641332278,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2013
Value: 0.56%"
"206","16",2014,"Share in GDP",0.558784614578684,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2014
Value: 0.56%"
"207","16",2015,"Share in GDP",0.547622685282477,"Wood and of products of wood and cork, except furniture","Wood and of products of wood and cork, except furniture
Indicator: Share in GDP
Year: 2015
Value: 0.55%"
"208","17",1997,"GVA percentage change",NA,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 1997
Value: NA%"
"209","17",1998,"GVA percentage change",3.8441774168052,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 1998
Value: 3.84%"
"210","17",1999,"GVA percentage change",-1.48905534343362,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 1999
Value: -1.49%"
"211","17",2000,"GVA percentage change",1.75541709659222,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2000
Value: 1.76%"
"212","17",2001,"GVA percentage change",3.11526907221628,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2001
Value: 3.12%"
"213","17",2002,"GVA percentage change",1.73272139349191,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2002
Value: 1.73%"
"214","17",2003,"GVA percentage change",-3.49393191792337,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2003
Value: -3.49%"
"215","17",2004,"GVA percentage change",-4.85814994922191,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2004
Value: -4.86%"
"216","17",2005,"GVA percentage change",-1.52462629533363,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2005
Value: -1.52%"
"217","17",2006,"GVA percentage change",-3.48664269454185,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2006
Value: -3.49%"
"218","17",2007,"GVA percentage change",8.46275062314167,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2007
Value: 8.46%"
"219","17",2008,"GVA percentage change",2.90361482133022,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2008
Value: 2.9%"
"220","17",2009,"GVA percentage change",-12.2521599197525,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2009
Value: -12.25%"
"221","17",2010,"GVA percentage change",-2.03825004498024,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2010
Value: -2.04%"
"222","17",2011,"GVA percentage change",-2.32300767432271,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2011
Value: -2.32%"
"223","17",2012,"GVA percentage change",-9.318657704217,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2012
Value: -9.32%"
"224","17",2013,"GVA percentage change",-3.31196888315539,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2013
Value: -3.31%"
"225","17",2014,"GVA percentage change",-1.89338338785282,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2014
Value: -1.89%"
"226","17",2015,"GVA percentage change",-19.3214893792689,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2015
Value: -19.32%"
"227","17",2016,"GVA percentage change",-3.64185947333168,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2016
Value: -3.64%"
"228","17",2017,"GVA percentage change",-5.2909512423571,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2017
Value: -5.29%"
"229","17",2018,"GVA percentage change",3.65164314513571,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2018
Value: 3.65%"
"230","17",2019,"GVA percentage change",-4.62080276707877,"Paper and paper products","Paper and paper products
Indicator: GVA percentage change
Year: 2019
Value: -4.62%"
"231","17",1997,"GVA in millions CHF",1519.36810641154,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 1997
Value: 1519.37 million CHF"
"232","17",1998,"GVA in millions CHF",1577.77531203636,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 1998
Value: 1577.78 million CHF"
"233","17",1999,"GVA in millions CHF",1554.2813644451,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 1999
Value: 1554.28 million CHF"
"234","17",2000,"GVA in millions CHF",1581.56548524572,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2000
Value: 1581.57 million CHF"
"235","17",2001,"GVA in millions CHF",1630.83550566443,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2001
Value: 1630.84 million CHF"
"236","17",2002,"GVA in millions CHF",1659.09334136373,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2002
Value: 1659.09 million CHF"
"237","17",2003,"GVA in millions CHF",1601.12574956169,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2003
Value: 1601.13 million CHF"
"238","17",2004,"GVA in millions CHF",1523.34065977238,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2004
Value: 1523.34 million CHF"
"239","17",2005,"GVA in millions CHF",1500.11540750598,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2005
Value: 1500.12 million CHF"
"240","17",2006,"GVA in millions CHF",1447.81174324047,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2006
Value: 1447.81 million CHF"
"241","17",2007,"GVA in millions CHF",1570.33644056348,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2007
Value: 1570.34 million CHF"
"242","17",2008,"GVA in millions CHF",1615.93296219643,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2008
Value: 1615.93 million CHF"
"243","17",2009,"GVA in millions CHF",1417.94627147213,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2009
Value: 1417.95 million CHF"
"244","17",2010,"GVA in millions CHF",1389.04498095605,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2010
Value: 1389.04 million CHF"
"245","17",2011,"GVA in millions CHF",1356.77735944865,"Paper and paper products","Paper and paper products
Indicator: GVA in millions CHF
Year: 2011
Value: 1356.78 million CHF"
